title,speaker,issue_id,comment_sequence,comment_unique_id,toxic,text,is_first_comment,tbdf
vscode Have you started charging?,SasebonoShigure,1410698334,15,1283409944,0,"Hilarious indeed, thanks to GFW.",False,Mocking
vscode Have you started charging?,MCUmbrella,1410698334,16,1283410506,0,樂,False,0
vscode Have you started charging?,HanawaHinata,1410698334,17,1283412796,0,典,False,0
vscode Have you started charging?,ZeroAurora,1410698334,18,1283414858,0,"> Fun fact: MIT License allows you to ""sell copies of the Software"" with or without modification.

Not really true. The official version of Visual Studio Code contains the trademark and some modifications by Microsoft, and is therefore subjected to [Microsoft's terms](https://code.visualstudio.com/License/). The pirate version definetely goes against the terms and must be taken down.
However though, if they do recompile VSCode removing nonfree bits, and give it a different trademark (like what the libre VSCodium is doing), yes, they do have the right to sell it. But what do you expect from a commercial pirate website?",False,0
vscode Have you started charging?,eternitymoe,1410698334,19,1283424282,0,"![image](https://user-images.githubusercontent.com/44344308/196600820-ca8d3cbc-3c07-4bb1-b49d-dbb642854a02.png)
VS Code ""Officially licensed"": https://www.google.com
lol",False,0
vscode Have you started charging?,Huaxidesu,1410698334,20,1283444619,0,"> ![image](https://user-images.githubusercontent.com/44344308/196600820-ca8d3cbc-3c07-4bb1-b49d-dbb642854a02.png) VS Code ""Officially licensed"": https://www.google.com lol

典中典",False,0
vscode Have you started charging?,wqreytuk,1410698334,21,1283448682,1,"Do you know why there is a GFW in China? cause CCP sucks, these SOBs are afraid of their people knowning or telling the truth, all words published on China's social media/platform are reviewed strictly, anything CCP doesn't like will be banned, and on the other side, they claim that there is something called FREE-SPEECH is existed in China, so F*CK them",False,Vulgarity
Balance proposal became a circuis,maxsupermanhd,1418948680,1,1418948680,0,"Recently there were proposed multiple breaking changes to multiplayer balance. Some of them were obvious and welcoming and some of them are just plainly stupid let alone controversial.
Tipchick (main author of the changes) is not seen in multiplayer for more than a year at this point, this is pure chaos, I already understood that @KJeff01 is Tipchick's lap puppet, no need to prove it over and over again. I completely disagree with position of pulling random numbers from asshole and proposing them as a changes to balance that hundreds of people will play for a whole release cycle. We do not want 3.x era to come back in a new form.
Until guidelines are established on balance-releated merging policies are put in place this is just pure griefing. How about people that are actually playing like Fenrir, Fedaykin, Evolution and others (like Brazil community) will make changes to something and review all the changes? I only see bird-mail and repeating Tiger, Tipchick, Ayami that tested something somewhere but can not even upload a mod that they had tested it with.
It is pure pushing until someone notices it had gone horribly wrong and I bet no one will react to it until a stable release is cut out.
Similar situation already happened (and well described in issue #2469) and I think it is time to learn from the past mistakes.
I proposed contributing guidelines in pull request #2892 and it seems like current maintainers deliberately ignore it and continue turning every single stone that they can just for the sake of it. Issue is growing day by day as more pull requests are being opened/changed mainly by @KJeff01 and @Tipchik87.
I will also note complete lack of fact checking upon merging, just ""I tested it"" should not be a reason to believe that any testing was actually performed, no replays were provided, no people who testing were performed with commented on a thread, nothing.

As of my part, I am trying to remain neutral on all the changes except obvious trash. It is clearly been established that my opinion and opinion of anyone else complaining about how breaking proposed changes are just being ignored or dismissed with same phrase ""we tested it"" with lack of fact checking.
Lately I got very busy in university and I can not test stuff myself but at the same time I do not claim that I performed any of them nor do I keep up with all the written arguments so my role here is only to filter out the obvious.",True,Impatience
Balance proposal became a circuis,k3ack3r,1418948680,2,1287547347,0,"What would be a good solution(and others have mentioned this time and time again) is to not tie balance to a specific version, but instead to have a ""live"" MP balance, so that any changes that someone may want to do will be instantly applied - of course, people will want to know about every change...",False,0
Balance proposal became a circuis,past-due,1418948680,3,1287557360,0,"For some clarity:
- There are a bunch of open PRs relating to balance
- These are for testing and comments, and they _will not be merged for 4.3.0_
- To underscore this, we've marked them all ""Draft"" and also `state: please discuss`

Please don't assume that just because something is a PR that it means it _will_ be merged.
But we're going to make this clearer going forward by marking them appropriately as Draft and ""please discuss"".

Now, actually gathering feedback on proposals is a harder matter, as only a subset of a subset of people check in here on GitHub.

""Live"" balance is tricky, especially as the balance of the game comes from the combination of the stats and the game engine (which occasionally gets tweaks or fixes that might ultimately impact balance itself).

---

I think one thing we could do, though, is possibly stage balance proposals and offer an in-game option to download and apply testing balance mods when hosting a game.

I could see offering 3 balance options when hosting a game:
- **Default balance**
   - This would be the version shipped with that copy of WZ
- **Development balance** (next release)
   - This would correspond to what's merged in the master branch of WZ (and thus what's already staged for the next stable release)
- **Experimental balance**
   - This would correspond to balance changes that _have not yet been merged_, and are under discussion and/or need testing.

To handle possible ramifications of other game engine changes, we might limit Development and Experimental balance to being prepared for the current stable release. (As in: they would be enabled as options as long as you are running the latest stable version of WZ. Otherwise, if you're running an old version, you're stuck with Default balance - as is currently the case - unless you manually use a mod.)

Having these options in-game would really expand the ease of testing balance changes, and make it clear what's just proposals and what's actually planned for the next release.

(Implementing this will require a bit of backend work, and so it won't happen immediately. But I think it's probably the better long-term strategy.)",False,0
Balance proposal became a circuis,maxsupermanhd,1418948680,4,1287755568,0,"Long term strategy described below (above) is correct one (imo) and we are waiting for this for almost 2 years at this point.

Even though there is a vision and plan on how to deal with balance changes in the future, it will be in the future. Right now guidelines should be established on who, how, in what order and with what requirements are allowed to merge/propose changes to the multiplayer balance. Without them, this will continue uncontrollably, just a bit later when people shift their attention away and everyone calms down.

Once release hits with low quality ""testing"" changes, only one way will be to fix it - release a next stable version. This will cause every single one who plays multiplayer to download/build new version just because of someone who decided it will be good idea to shuffle everything around in chaotic manner, as Kracker described it ""throwing at a wall and checking what sticks"".",False,0
Balance proposal became a circuis,KJeff01,1418948680,5,1287861397,0,"2 years too late Max. You yourself were praising the balance to Calculus just last night. I'll never apologize
for making the game more fun and strategic even if the method was harsh but necessary (remember when Medium Cannon was useless? Or what about Tank-Killer? Heavy Cannon? ...). My purpose here is to do what nobody else wants to do. I am a hidden hand in the dark guiding things around even if I'm not attributed to something directly.

You have an unhealthy obsession with Tipchik and his friends. A lot of ideas were mine too. The reason he doesn't make PRs anymore is that he feels like you attack him all the time and just thumb down anything without explanations why you dislike something. Make that effort and maybe you can be friends. Maybe something went not too well one time and to that I say ""oh well"". One time out of 2 years is pretty good if you ask me. I didn't intend to merge anything currently open for 4.3.0, as it's too late, so perhaps that scared you.

You will be happy to know that pastdue is already experimenting with his idea outlined in his post here as we speak. Of course, exactly when he completes that, is another thing.

Overall, I feel my balance goals are **very** close to complete. I still have yet to unleash my final grand act. My _masterpiece_. The cherry on top of the Chocolate Balance Sundae. :sunglasses: 
",False,0
